date,station,AWND,CDSD,CLDD,DP01,DP10,DP1X,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,EVAP,HDSD,HTDD,MN01,MX01,PRCP,SNOW,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WDMV,WSF2,WSF5
1998-05-01T00:00:00,GHCND:USC00459200,,4.0,4.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,35.0,0.0,0.0,0.58,84.0,5.35,4646.0,218.0,49.0,70.0,2.26,0.0,57.4,69.2,45.5,,,,1533.5,,
1998-06-01T00:00:00,GHCND:USC00455387,,,,8.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.17,,,,,,,0.32,0.0,,,,,,,,,
1998-06-01T00:00:00,GHCND:USC00459200,,59.0,55.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,39.0,0.0,0.0,0.19,94.0,8.79,4695.0,49.0,54.0,80.0,0.48,0.0,65.2,80.0,50.4,,,,1677.7,,
1998-07-01T00:00:00,GHCND:USC00455387,,,,3.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.12,,,,,,,0.27,0.0,,,,,,,,,
1998-08-01T00:00:00,GHCND:USC00455387,,,,2.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.05,,,,,,,0.08,0.0,,,,,,,,,
1998-08-01T00:00:00,GHCND:USC00459200,,,242.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,17.0,44.0,0.0,0.0,0.11,110.0,9.87,,8.0,54.0,84.0,0.16,0.0,72.6,92.1,53.0,,,,1397.5,,
1998-09-01T00:00:00,GHCND:USC00455387,,,,6.0,3.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.32,,,,,,,0.73,0.0,,,,,,,,,
1998-09-01T00:00:00,GHCND:USC00459200,,,109.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,11.0,41.0,0.0,0.0,0.16,102.0,5.25,,62.0,52.0,74.0,0.81,0.0,66.8,84.2,49.4,,,,983.6,,
1998-10-01T00:00:00,GHCND:USC00455387,,,,9.0,2.0,0.0,,0.0,,,,,,,,0.0,0.35,,,,,,,0.92,0.0,,,,,,,,,
1998-10-01T00:00:00,GHCND:USC00459200,,,0.0,11.0,3.0,0.0,,0.0,0.0,15.0,0.0,6.0,0.0,22.0,,0.0,0.23,81.0,,,440.0,,,0.61,0.0,49.6,64.8,34.3,,,,,,
1998-11-01T00:00:00,GHCND:USC00455387,,,,16.0,10.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.56,,,,,,,2.54,0.0,,,,,,,,,
1998-11-01T00:00:00,GHCND:USC00459200,,,0.0,23.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,25.0,0.0,0.0,0.45,67.0,,,533.0,,,2.34,0.0,45.1,53.2,36.9,,,,,,
1998-11-01T00:00:00,GHCND:USW00024160,9.6,,0.0,20.0,9.0,0.0,,,0.0,1.0,0.0,0.0,0.0,32.0,,,0.45,66.0,,,557.0,,,2.95,,46.4,52.4,40.4,,190.0,180.0,,40.0,52.0
1998-12-01T00:00:00,GHCND:USC00455387,,,,10.0,6.0,0.0,1.0,0.0,,,,,,,1.0,0.0,0.4,,,,,,,1.83,0.0,,,,,,,,,
1998-12-01T00:00:00,GHCND:USC00459200,,,0.0,12.0,3.0,0.0,1.0,0.0,0.0,16.0,5.0,0.0,0.0,2.0,1.0,0.5,0.42,60.0,,,826.0,,,1.35,0.5,35.7,44.8,26.6,,,,,,
1998-12-01T00:00:00,GHCND:USW00024160,10.7,,0.0,15.0,8.0,0.0,,,0.0,13.0,5.0,0.0,0.0,4.0,,,0.48,61.0,,,866.0,,,2.24,,37.0,44.0,30.1,,210.0,180.0,,40.0,51.0
1999-01-01T00:00:00,GHCND:USC00455387,,,,9.0,7.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.44,,,,,,,1.63,0.0,,,,,,,,,
1999-01-01T00:00:00,GHCND:USC00459200,,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,19.0,0.0,0.0,0.19,60.0,,,631.0,,,0.74,0.0,40.5,48.7,32.4,,,,,,
1999-01-01T00:00:00,GHCND:USW00024160,10.1,0.0,0.0,11.0,6.0,0.0,,,0.0,10.0,1.0,0.0,0.0,24.0,,,0.57,58.0,,,711.0,,,1.91,,42.1,47.9,36.2,,220.0,230.0,,40.9,48.0
1999-02-01T00:00:00,GHCND:USC00455387,,,,16.0,9.0,0.0,2.0,1.0,,,,,,,2.0,2.5,0.33,,,,,,,2.0,2.5,,,,,,,,,
1999-02-01T00:00:00,GHCND:USC00459200,,0.0,0.0,18.0,7.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,24.0,0.0,0.5,0.2,61.0,,,596.0,,,1.59,0.5,42.8,52.3,33.4,,,,,,
1999-02-01T00:00:00,GHCND:USW00024160,13.0,0.0,0.0,17.0,11.0,0.0,,,0.0,7.0,0.0,0.0,0.0,24.0,,,0.34,57.0,,,612.0,,,2.34,,43.1,50.2,36.0,,170.0,170.0,,42.9,55.0
1999-03-01T00:00:00,GHCND:USC00455387,,,,15.0,5.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.35,,,,,,,1.46,0.0,,,,,,,,,
1999-03-01T00:00:00,GHCND:USC00459200,,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,25.0,0.0,0.0,0.28,68.0,,,599.0,,,1.1,0.0,45.0,57.1,32.8,,,,,,
1999-03-01T00:00:00,GHCND:USW00024160,9.6,0.0,0.0,12.0,4.0,0.0,,,0.0,6.0,0.0,0.0,0.0,30.0,,,0.32,67.0,,,598.0,,,1.5,,45.7,54.6,36.8,,220.0,170.0,,44.1,56.0
1999-04-01T00:00:00,GHCND:USC00455387,,,,9.0,3.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.43,,,,,,,1.08,0.0,,,,,,,,,
1999-04-01T00:00:00,GHCND:USC00459200,,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,6.0,0.0,21.0,0.0,0.0,0.15,80.0,4.3,,474.0,37.0,61.0,0.63,0.0,48.0,63.2,32.8,,,,1029.6,,
1999-04-01T00:00:00,GHCND:USW00024160,8.1,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,29.0,0.0,0.0,0.42,77.0,,,463.0,,,1.0,0.0,49.5,60.9,38.2,,170.0,160.0,,28.0,32.0
1999-05-01T00:00:00,GHCND:USC00455387,,,,10.0,4.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.72,,,,,,,1.74,0.0,,,,,,,,,
1999-05-01T00:00:00,GHCND:USC00459200,,8.0,8.0,9.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,1.0,29.0,0.0,0.0,0.85,92.0,6.87,,319.0,45.0,71.0,1.53,0.0,54.9,69.8,40.1,,,,1187.4,,
1999-05-01T00:00:00,GHCND:USW00024160,8.7,9.0,9.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,34.0,0.0,0.0,0.49,89.0,,,299.0,,,1.75,0.0,55.6,67.2,44.1,,290.0,230.0,,30.0,36.0
1999-06-01T00:00:00,GHCND:USC00455387,,,,5.0,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.25,,,,,,,0.45,0.0,,,,,,,,,
1999-06-01T00:00:00,GHCND:USC00459200,,74.0,66.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6.0,37.0,0.0,0.0,0.19,104.0,8.59,,97.0,51.0,78.0,0.3,0.0,64.2,79.8,48.6,,,,1811.3,,
1999-06-01T00:00:00,GHCND:USW00024160,9.6,98.0,89.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,42.0,0.0,0.0,0.23,97.0,,,84.0,,,0.44,0.0,65.2,77.5,52.9,,250.0,250.0,,28.0,34.0
1999-07-01T00:00:00,GHCND:USC00455387,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.01,,,,,,,0.01,0.0,,,,,,,,,
1999-07-01T00:00:00,GHCND:USC00459200,,228.0,154.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,15.0,40.0,0.0,0.0,0.01,101.0,10.15,34.0,34.0,53.0,83.0,0.01,0.0,69.2,87.6,50.8,,,,1729.3,,
1999-07-01T00:00:00,GHCND:USW00024160,8.9,351.0,253.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,48.0,0.0,0.0,0.01,102.0,,10.0,10.0,,,0.02,0.0,72.8,87.1,58.5,,250.0,240.0,,28.0,34.0
1999-08-01T00:00:00,GHCND:USC00455387,,,,7.0,3.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.24,,,,,,,0.67,0.0,,,,,,,,,
1999-08-01T00:00:00,GHCND:USC00459200,,405.0,177.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,19.0,42.0,0.0,0.0,0.25,101.0,8.7,50.0,16.0,55.0,82.0,0.37,0.0,71.1,89.0,53.3,,,,1406.8,,
1999-08-01T00:00:00,GHCND:USW00024160,8.3,680.0,329.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,18.0,46.0,0.0,0.0,0.31,100.0,,27.0,17.0,,,0.6,0.0,75.1,88.1,62.0,,200.0,210.0,,25.1,32.0
1999-09-01T00:00:00,GHCND:USC00455387,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,
1999-09-01T00:00:00,GHCND:USC00459200,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,27.0,2.0,,0.0,0.0,0.0,91.0,5.62,,,45.0,71.0,0.0,0.0,,79.9,,,,,1079.9,,
1999-09-01T00:00:00,GHCND:USW00024160,7.4,745.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,39.0,0.0,0.0,0.0,90.0,,120.0,93.0,,,0.0,0.0,64.1,78.5,49.6,,230.0,240.0,,32.0,43.0
1999-10-01T00:00:00,GHCND:USC00455387,,,,5.0,4.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.55,,,,,,,1.37,0.0,,,,,,,,,
1999-10-01T00:00:00,GHCND:USC00459200,,,0.0,5.0,3.0,0.0,0.0,0.0,0.0,17.0,0.0,9.0,0.0,20.0,0.0,0.0,0.4,80.0,,,457.0,,,1.18,0.0,49.0,65.2,32.7,,,,,,
1999-10-01T00:00:00,GHCND:USW00024160,6.5,745.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,28.0,0.0,0.0,0.63,79.0,,510.0,389.0,,,1.32,0.0,52.5,64.2,40.7,,230.0,240.0,,29.1,36.0
1999-11-01T00:00:00,GHCND:USC00455387,,,,15.0,7.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.43,,,,,,,1.67,0.0,,,,,,,,,
1999-11-01T00:00:00,GHCND:USC00459200,,,2.0,14.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,25.0,0.0,0.0,0.35,82.0,,,504.0,,,1.33,0.0,45.4,55.9,35.0,,,,,,
1999-11-01T00:00:00,GHCND:USW00024160,7.6,752.0,6.0,11.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,30.0,0.0,0.0,0.53,81.0,,1053.0,543.0,,,1.93,0.0,47.1,55.2,39.0,,170.0,190.0,,29.1,36.0
1999-12-01T00:00:00,GHCND:USC00455387,,,,15.0,9.0,0.0,1.0,1.0,,,,,,,1.0,1.0,0.4,,,,,,,1.87,1.0,,,,,,,,,
1999-12-01T00:00:00,GHCND:USC00459200,,,0.0,13.0,5.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,23.0,0.0,0.0,0.3,59.0,,,762.0,,,1.27,0.0,39.6,45.9,33.3,,,,,,
1999-12-01T00:00:00,GHCND:USW00024160,8.7,752.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,26.0,0.0,0.0,0.54,57.0,,1878.0,825.0,,,1.99,0.0,38.4,42.9,33.9,,150.0,250.0,,36.0,43.0
2000-01-01T00:00:00,GHCND:USC00455387,,,,13.0,9.0,0.0,3.0,2.0,,,,,,,3.0,3.4,0.53,,,,,,,2.46,6.7,,,,,,,,,
2000-01-01T00:00:00,GHCND:USC00459200,,0.0,0.0,15.0,8.0,0.0,3.0,2.0,0.0,20.0,4.0,0.0,0.0,23.0,3.0,3.0,0.4,55.0,,,818.0,,,2.3,5.8,35.9,42.3,29.4,,,,,,
2000-01-01T00:00:00,GHCND:USW00024160,7.8,0.0,0.0,17.0,9.0,0.0,2.0,3.0,0.0,18.0,6.0,0.0,0.0,25.0,2.0,3.0,0.44,54.0,,2726.0,848.0,,,2.22,7.2,36.0,40.7,31.3,,270.0,270.0,,40.0,46.0
2000-02-01T00:00:00,GHCND:USC00455387,,,,13.0,6.0,0.0,1.0,1.0,,,,,,,2.0,2.0,0.95,,,,,,,3.23,2.0,,,,,,,,,
2000-02-01T00:00:00,GHCND:USC00459200,,0.0,0.0,16.0,8.0,0.0,1.0,1.0,0.0,13.0,1.0,0.0,0.0,22.0,1.0,1.3,0.6,62.0,,,655.0,,,2.86,1.3,39.6,47.5,31.6,,,,,,
2000-02-01T00:00:00,GHCND:USW00024160,6.5,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,25.0,0.0,0.0,0.87,62.0,,3462.0,736.0,,,3.44,0.0,39.6,45.5,33.7,,170.0,160.0,,36.9,45.0
2000-03-01T00:00:00,GHCND:USC00455387,,,,10.0,7.0,1.0,0.0,0.0,,,,,,,0.0,0.0,1.2,,,,,,,2.8,0.0,,,,,,,,,
2000-03-01T00:00:00,GHCND:USC00459200,,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,27.0,0.0,0.0,0.67,65.0,,,648.0,,,2.84,0.0,44.1,56.0,32.2,,,,,,
2000-03-01T00:00:00,GHCND:USW00024160,8.3,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,32.0,0.0,0.0,0.71,65.0,,4080.0,618.0,,,2.93,0.0,45.1,53.8,36.3,,230.0,250.0,,30.0,36.0
2000-04-01T00:00:00,GHCND:USC00455387,,,,10.0,3.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.44,,,,,,,0.96,0.0,,,,,,,,,
2000-04-01T00:00:00,GHCND:USC00459200,,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,29.0,0.0,0.0,0.24,79.0,4.84,,331.0,42.0,68.0,0.65,0.0,53.4,68.0,38.7,,,,1342.2,,
2000-04-01T00:00:00,GHCND:USW00024160,8.9,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,36.0,0.0,0.0,0.29,79.0,,4375.0,295.0,,,1.03,0.0,55.2,66.7,43.6,,260.0,260.0,,36.0,41.0
2000-05-01T00:00:00,GHCND:USC00455387,,,,12.0,5.0,1.0,0.0,0.0,,,,,,,0.0,0.0,1.86,,,,,,,2.93,0.0,,,,,,,,,
2000-05-01T00:00:00,GHCND:USC00459200,,13.0,13.0,12.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,21.0,0.0,31.0,0.0,0.0,1.52,86.0,6.39,,213.0,48.0,73.0,2.41,0.0,58.5,71.9,45.2,,,,1536.7,,
2000-05-01T00:00:00,GHCND:USW00024160,9.6,17.0,17.0,12.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,37.0,0.0,0.0,1.37,85.0,,4563.0,187.0,,,3.8,0.0,59.5,70.1,48.9,,270.0,270.0,,42.9,49.0
2000-06-01T00:00:00,GHCND:USC00455387,,,,6.0,5.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.61,,,,,,,1.73,0.0,,,,,,,,,
2000-06-01T00:00:00,GHCND:USC00459200,,68.0,55.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,36.0,0.0,0.0,0.44,96.0,8.03,,74.0,52.0,79.0,0.98,0.0,64.1,79.9,48.3,,,,1140.8,,
2000-06-01T00:00:00,GHCND:USW00024160,8.9,122.0,105.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,42.0,0.0,0.0,0.62,97.0,,4614.0,51.0,,,1.36,0.0,66.8,79.7,53.9,,240.0,250.0,,30.0,35.0
2000-07-01T00:00:00,GHCND:USC00455387,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.09,,,,,,,0.09,0.0,,,,,,,,,
2000-07-01T00:00:00,GHCND:USC00459200,,261.0,193.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,15.0,42.0,0.0,0.0,0.26,105.0,10.26,9.0,9.0,55.0,85.0,0.26,0.0,70.9,88.4,53.4,,,,1285.0,,
2000-07-01T00:00:00,GHCND:USW00024160,8.9,424.0,302.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,17.0,49.0,0.0,0.0,0.11,106.0,,4.0,4.0,,,0.12,0.0,74.6,88.7,60.5,,220.0,240.0,,29.1,35.0
2000-08-01T00:00:00,GHCND:USC00455387,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,
2000-08-01T00:00:00,GHCND:USC00459200,,425.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,14.0,40.0,0.0,0.0,0.0,101.0,9.7,38.0,28.0,54.0,82.0,0.0,0.0,69.6,88.5,50.8,,,,1420.5,,
2000-08-01T00:00:00,GHCND:USW00024160,9.2,700.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,13.0,51.0,0.0,0.0,0.0,98.0,,6.0,2.0,,,0.0,0.0,73.8,87.1,60.5,,240.0,250.0,,28.0,31.0
2000-09-01T00:00:00,GHCND:USC00455387,,,,10.0,3.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.62,,,,,,,1.5,0.0,,,,,,,,,
2000-09-01T00:00:00,GHCND:USC00459200,,453.0,27.0,8.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,23.0,0.0,26.0,0.0,0.0,0.39,89.0,4.77,231.0,193.0,48.0,70.0,1.38,0.0,59.3,76.0,42.6,,,,944.5,,
2000-09-01T00:00:00,GHCND:USW00024160,7.8,759.0,59.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,33.0,0.0,0.0,0.66,89.0,,128.0,122.0,,,1.43,0.0,62.9,74.1,51.7,,240.0,220.0,,30.0,37.0
2000-10-01T00:00:00,GHCND:USC00455387,,,,8.0,4.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.7,,,,,,,1.7,0.0,,,,,,,,,
2000-10-01T00:00:00,GHCND:USC00459200,,453.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,6.0,0.0,26.0,0.0,0.0,0.61,75.0,,669.0,438.0,,,1.63,0.0,49.0,62.9,35.1,,,,,,
2000-10-01T00:00:00,GHCND:USW00024160,6.5,759.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,32.0,0.0,0.0,0.71,73.0,,545.0,416.0,,,1.56,0.0,51.6,60.8,42.3,,180.0,190.0,,29.1,40.0
2000-11-01T00:00:00,GHCND:USC00455387,,,,6.0,5.0,0.0,0.0,1.0,,,,,,,0.0,1.0,0.33,,,,,,,1.08,1.0,,,,,,,,,
2000-11-01T00:00:00,GHCND:USC00459200,,453.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,24.0,5.0,0.0,0.0,18.0,0.0,0.0,0.82,58.0,,1415.0,746.0,,,1.75,0.0,34.1,42.3,26.0,,,,,,
2000-11-01T00:00:00,GHCND:USW00024160,5.1,759.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,22.0,4.0,0.0,0.0,22.0,0.0,0.0,1.07,60.0,,1424.0,879.0,,,1.77,0.0,35.7,41.8,29.7,,250.0,230.0,,32.0,38.0
2000-12-01T00:00:00,GHCND:USC00455387,,,,13.0,6.0,0.0,2.0,1.0,,,,,,,2.0,1.7,0.48,,,,,,,1.57,2.0,,,,,,,,,
2000-12-01T00:00:00,GHCND:USC00459200,,453.0,0.0,11.0,6.0,0.0,1.0,1.0,0.0,26.0,7.0,0.0,0.0,17.0,2.0,2.0,0.23,54.0,,2334.0,919.0,,,1.13,2.3,32.0,36.5,27.4,,,,,,
2000-12-01T00:00:00,GHCND:USW00024160,4.5,759.0,0.0,10.0,5.0,0.0,1.0,1.0,0.0,31.0,13.0,0.0,0.0,17.0,2.0,2.0,0.45,53.0,,2471.0,1047.0,,,1.24,2.0,31.2,35.1,27.4,,280.0,280.0,,47.0,52.0
2001-01-01T00:00:00,GHCND:USC00455387,,,,13.0,5.0,0.0,1.0,1.0,,,,,,,1.0,1.2,0.65,,,,,,,1.51,1.4,,,,,,,,,
2001-01-01T00:00:00,GHCND:USC00459200,,0.0,0.0,11.0,5.0,0.0,1.0,2.0,0.0,29.0,7.0,0.0,0.0,22.0,1.0,1.0,0.33,58.0,,3284.0,950.0,,,1.06,2.0,33.3,37.5,29.1,,,,,,
2001-01-01T00:00:00,GHCND:USW00024160,4.7,0.0,0.0,10.0,5.0,0.0,1.0,1.0,0.0,28.0,11.0,0.0,0.0,24.0,1.0,1.0,0.45,54.0,,3451.0,980.0,,,1.34,1.1,33.4,37.0,29.8,,240.0,250.0,,30.0,36.0
2001-02-01T00:00:00,GHCND:USC00455387,,,,8.0,2.0,0.0,1.0,0.0,,,,,,,1.0,0.8,0.57,,,,,,,0.97,1.1,,,,,,,,,
2001-02-01T00:00:00,GHCND:USC00459200,,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,5.0,0.0,0.0,0.4,56.0,,4044.0,761.0,,,0.89,0.0,35.7,45.1,26.4,,,,,,
2001-02-01T00:00:00,GHCND:USW00024160,5.6,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,19.0,5.0,0.0,0.0,23.0,0.0,0.0,0.51,53.0,,4246.0,796.0,,,0.94,0.0,36.6,42.7,30.4,,160.0,160.0,,23.9,31.0
2001-03-01T00:00:00,GHCND:USC00455387,,,,9.0,4.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.29,,,,,,,1.09,0.0,,,,,,,,,
2001-03-01T00:00:00,GHCND:USC00459200,,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,23.0,0.0,0.0,0.43,68.0,,4664.0,619.0,,,1.48,0.0,45.0,57.8,32.2,,,,,,
2001-03-01T00:00:00,GHCND:USW00024160,8.5,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,29.0,0.0,0.0,0.35,66.0,,4839.0,593.0,,,1.96,0.0,45.9,55.2,36.5,,260.0,260.0,,42.9,51.0
2001-04-01T00:00:00,GHCND:USC00455387,,,,15.0,6.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.69,,,,,,,2.11,0.0,,,,,,,,,
2001-04-01T00:00:00,GHCND:USC00459200,,2.0,2.0,13.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,0.0,27.0,0.0,0.0,0.7,84.0,4.06,5128.0,464.0,44.0,67.0,2.38,0.0,49.1,61.8,36.5,,,,641.3,,
2001-04-01T00:00:00,GHCND:USW00024160,8.5,2.0,2.0,13.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,30.0,0.0,0.0,0.56,80.0,,5319.0,480.0,,,2.54,0.0,49.1,58.3,39.9,0.0,230.0,190.0,,30.0,38.0
2001-05-01T00:00:00,GHCND:USC00455387,,,,5.0,4.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.64,,,,,,,1.46,0.0,,,,,,,,,
2001-05-01T00:00:00,GHCND:USC00459200,,53.0,51.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,4.0,30.0,0.0,0.0,0.33,96.0,7.02,5354.0,226.0,53.0,81.0,0.75,0.0,59.3,75.9,42.6,,,,1271.9,,
2001-05-01T00:00:00,GHCND:USW00024160,7.8,63.0,60.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,34.0,0.0,0.0,0.69,95.0,,5522.0,202.0,,,1.0,0.0,60.4,73.3,47.5,,250.0,250.0,,25.9,31.0
2001-06-01T00:00:00,GHCND:USC00455387,,,,10.0,5.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.27,,,,,,,1.08,0.0,,,,,,,,,
2001-06-01T00:00:00,GHCND:USC00459200,,81.0,27.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,39.0,0.0,0.0,0.6,93.0,7.16,5482.0,128.0,56.0,83.0,1.74,0.0,61.6,76.9,46.4,,,,1588.2,,
2001-06-01T00:00:00,GHCND:USW00024160,8.1,128.0,65.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,44.0,0.0,0.0,0.34,94.0,,5627.0,105.0,,,1.15,0.0,63.7,75.5,51.8,,220.0,220.0,,25.1,32.0
2001-07-01T00:00:00,GHCND:USC00455387,,,,4.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.03,,,,,,,0.11,0.0,,,,,,,,,
2001-07-01T00:00:00,GHCND:USC00459200,,261.0,180.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,15.0,44.0,0.0,0.0,0.13,102.0,9.69,23.0,23.0,62.0,90.0,0.31,0.0,70.3,87.5,53.1,,,,1526.1,,
2001-07-01T00:00:00,GHCND:USW00024160,8.5,384.0,256.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,13.0,53.0,0.0,0.0,0.13,102.0,,7.0,7.0,,,0.19,0.0,73.3,86.4,60.2,,260.0,270.0,,28.0,35.0
2001-08-01T00:00:00,GHCND:USC00455387,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.01,,,,,,,0.01,0.0,,,,,,,,,
2001-08-01T00:00:00,GHCND:USC00459200,,445.0,184.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,20.0,32.0,0.0,0.0,0.01,102.0,9.0,48.0,25.0,60.0,90.0,0.01,0.0,70.8,91.0,50.5,,,,1219.8,,
2001-08-01T00:00:00,GHCND:USW00024160,7.4,734.0,350.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,20.0,49.0,0.0,0.0,0.01,103.0,,9.0,2.0,,,0.02,0.0,76.2,90.5,62.0,,290.0,290.0,,25.9,30.0
2001-09-01T00:00:00,GHCND:USC00455387,,,,3.0,3.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.18,,,,,,,0.41,0.0,,,,,,,,,
2001-09-01T00:00:00,GHCND:USC00459200,,499.0,53.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,5.0,33.0,0.0,0.0,0.17,95.0,6.22,127.0,78.0,54.0,80.0,0.28,0.0,64.1,83.3,45.0,,,,1139.6,,
